Unnamed: 0,current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch,fire_spread_rate_squared,temperature_squared,relative_humidity_squared,wind_speed_squared,fire_fighting_start_size_squared,size_class_A,size_class_B,size_class_C,size_class_D,size_class_E
7624,4213.8,1.0,14.0,65.0,22.0,3000.0,1.0,1.0,196.0,4225.0,484.0,9000000.0,0,0,0,0,1
7646,705.0,10.0,24.0,13.0,15.0,1.0,0.0,100.0,576.0,169.0,225.0,1.0,0,0,0,0,1
7650,1474.0,0.3,24.0,12.0,30.0,0.03,6.0,0.09,576.0,144.0,900.0,0.0009,0,0,0,0,1
7655,1862.2,3.0,19.0,22.0,32.0,10.0,31.0,9.0,361.0,484.0,1024.0,100.0,0,0,0,0,1
7662,424.7,5.0,15.0,29.0,56.0,321.2,39.0,25.0,225.0,841.0,3136.0,103169.44,0,0,0,0,1
7664,481.4,30.0,21.0,18.0,20.0,5.0,2.0,900.0,441.0,324.0,400.0,25.0,0,0,0,0,1
7669,316.7,15.0,20.0,26.0,46.0,3.0,11.0,225.0,400.0,676.0,2116.0,9.0,0,0,0,0,1
7761,1782.2,9.0,18.0,50.0,10.0,8.0,10.0,81.0,324.0,2500.0,100.0,64.0,0,0,0,0,1
7798,20024.4,3.0,25.0,25.0,15.0,3.0,1.0,9.0,625.0,625.0,225.0,9.0,0,0,0,0,1
7803,465.0,8.0,20.0,35.0,10.0,60.0,1.0,64.0,400.0,1225.0,100.0,3600.0,0,0,0,0,1
7804,37561.0,2.0,13.0,76.0,8.0,950.0,0.0,4.0,169.0,5776.0,64.0,902500.0,0,0,0,0,1
7806,2827.1,1.0,25.0,32.0,20.0,0.25,9.0,1.0,625.0,1024.0,400.0,0.0625,0,0,0,0,1
7814,10147.0,0.5,17.0,45.0,28.0,5.5,0.0,0.25,289.0,2025.0,784.0,30.25,0,0,0,0,1
7817,659.0,0.2,20.0,45.0,15.0,0.1,0.0,0.04,400.0,2025.0,225.0,0.01,0,0,0,0,1
7899,233.8,0.1,16.0,65.0,10.0,0.1,1.0,0.01,256.0,4225.0,100.0,0.01,0,0,0,0,1
7980,416.5,3.0,29.0,33.0,10.0,1.0,14.0,9.0,841.0,1089.0,100.0,1.0,0,0,0,0,1
8251,720.4,1.0,16.0,34.0,5.0,3.0,0.0,1.0,256.0,1156.0,25.0,9.0,0,0,0,0,1
8392,3642.2,4.0,18.0,35.0,15.0,8.0,62.0,16.0,324.0,1225.0,225.0,64.0,0,0,0,0,1
8407,33075.3,2.0,16.0,40.0,10.0,1.0,0.0,4.0,256.0,1600.0,100.0,1.0,0,0,0,0,1
8435,309.1,1.0,20.0,47.0,10.0,10.0,0.0,1.0,400.0,2209.0,100.0,100.0,0,0,0,0,1
8731,333.5,1.0,20.0,45.0,20.0,7.0,12.0,1.0,400.0,2025.0,400.0,49.0,0,0,0,0,1
8796,1451.3,4.5,23.0,48.0,5.0,50.0,8.0,20.25,529.0,2304.0,25.0,2500.0,0,0,0,0,1
8798,23482.3,2.0,23.0,59.0,15.0,5.0,6.0,4.0,529.0,3481.0,225.0,25.0,0,0,0,0,1
8799,2396.8,2.0,23.0,59.0,15.0,7.0,105.0,4.0,529.0,3481.0,225.0,49.0,0,0,0,0,1
8800,606.6,1.5,23.0,52.0,8.0,1.5,44.0,2.25,529.0,2704.0,64.0,2.25,0,0,0,0,1
8898,1854.0,0.5,21.0,45.0,5.0,4.0,1.0,0.25,441.0,2025.0,25.0,16.0,0,0,0,0,1
8899,326.0,1.0,26.0,52.0,3.0,0.01,4.0,1.0,676.0,2704.0,9.0,0.0001,0,0,0,0,1
8908,3433.0,5.0,27.0,36.0,32.0,25.0,0.0,25.0,729.0,1296.0,1024.0,625.0,0,0,0,0,1
8910,1027.0,1.0,19.0,40.0,25.0,217.6,0.0,1.0,361.0,1600.0,625.0,47349.759999999995,0,0,0,0,1
8930,939.3,3.0,30.0,42.0,10.0,1.5,4.0,9.0,900.0,1764.0,100.0,2.25,0,0,0,0,1
8967,225.5,3.0,20.0,90.0,0.0,1.0,0.0,9.0,400.0,8100.0,0.0,1.0,0,0,0,0,1
8970,3845.1,10.0,26.0,40.0,10.0,2046.0,1.0,100.0,676.0,1600.0,100.0,4186116.0,0,0,0,0,1
9249,207.8,2.0,22.0,13.0,10.0,8.0,3.0,4.0,484.0,169.0,100.0,64.0,0,0,0,0,1
9534,720.0,5.0,22.0,11.0,10.0,1.0,10.0,25.0,484.0,121.0,100.0,1.0,0,0,0,0,1
9559,327.0,4.0,20.0,30.0,15.0,1.67,0.0,16.0,400.0,900.0,225.0,2.7889,0,0,0,0,1
9587,8686.75,2.0,25.0,30.0,10.0,0.2,28.0,4.0,625.0,900.0,100.0,0.04,0,0,0,0,1
9614,630.0,1.0,25.0,31.0,5.0,5.0,0.0,1.0,625.0,961.0,25.0,25.0,0,0,0,0,1
9636,3349.1,10.0,21.0,30.0,5.0,8.0,0.0,100.0,441.0,900.0,25.0,64.0,0,0,0,0,1
9652,6997.0,2.0,26.0,28.0,18.0,0.5,0.0,4.0,676.0,784.0,324.0,0.25,0,0,0,0,1
9669,11506.1,5.0,25.0,20.0,10.0,1.0,0.0,25.0,625.0,400.0,100.0,1.0,0,0,0,0,1
9670,5113.0,1.0,24.0,46.0,10.0,0.5,2.0,1.0,576.0,2116.0,100.0,0.25,0,0,0,0,1
9698,350.0,10.0,26.0,25.0,8.0,5.0,11.0,100.0,676.0,625.0,64.0,25.0,0,0,0,0,1
9717,4353.0,5.0,25.0,27.0,6.0,15.0,0.0,25.0,625.0,729.0,36.0,225.0,0,0,0,0,1
9728,216.6,1.0,30.0,28.0,10.0,0.5,5.0,1.0,900.0,784.0,100.0,0.25,0,0,0,0,1
9789,839.0,10.0,25.0,40.0,8.0,30.0,5.0,100.0,625.0,1600.0,64.0,900.0,0,0,0,0,1
10186,1504.34,5.0,25.0,19.0,25.0,50.0,5.0,25.0,625.0,361.0,625.0,2500.0,0,0,0,0,1
10454,1307.0,8.0,25.0,23.0,25.0,5.0,1.0,64.0,625.0,529.0,625.0,25.0,0,0,0,0,1
10782,580.0,2.0,24.0,20.0,15.0,20.0,9.0,4.0,576.0,400.0,225.0,400.0,0,0,0,0,1
10857,325.5,5.0,23.0,30.0,25.0,2.0,1.0,25.0,529.0,900.0,625.0,4.0,0,0,0,0,1
10887,2485.0,1.5,21.5,26.0,3.0,20.0,10.0,2.25,462.25,676.0,9.0,400.0,0,0,0,0,1
10954,548.81,8.0,23.0,30.0,25.0,20.0,0.0,64.0,529.0,900.0,625.0,400.0,0,0,0,0,1
11001,201.7,5.0,27.0,44.0,15.0,2.0,1.0,25.0,729.0,1936.0,225.0,4.0,0,0,0,0,1
11117,11600.0,1.0,24.0,36.0,6.0,1.0,0.0,1.0,576.0,1296.0,36.0,1.0,0,0,0,0,1
11336,693.0,5.0,19.0,57.0,4.0,40.0,6.0,25.0,361.0,3249.0,16.0,1600.0,0,0,0,0,1
11661,241.5,0.5,13.0,30.0,15.0,25.0,13.0,0.25,169.0,900.0,225.0,625.0,0,0,0,0,1
11840,413.0,0.2,15.0,35.0,10.0,5.0,6.0,0.04,225.0,1225.0,100.0,25.0,0,0,0,0,1
11849,16125.5,10.0,26.5,26.0,12.0,10.0,10.0,100.0,702.25,676.0,144.0,100.0,0,0,0,0,1
11950,2245.0,5.0,22.7,39.0,7.0,80.0,60.0,25.0,515.29,1521.0,49.0,6400.0,0,0,0,0,1
11953,405.1,5.0,18.0,30.0,10.0,20.0,60.0,25.0,324.0,900.0,100.0,400.0,0,0,0,0,1
12116,6904.3,10.0,25.0,40.0,20.0,100.0,12.0,100.0,625.0,1600.0,400.0,10000.0,0,0,0,0,1
12284,8712.0,3.0,26.0,50.0,7.0,1.5,1.0,9.0,676.0,2500.0,49.0,2.25,0,0,0,0,1
12291,63000.0,3.0,22.0,65.0,5.0,12.0,0.0,9.0,484.0,4225.0,25.0,144.0,0,0,0,0,1
12616,1786.0,1.0,25.0,22.0,26.0,1.0,0.0,1.0,625.0,484.0,676.0,1.0,0,0,0,0,1
12627,265.0,0.1,14.0,55.0,6.0,300.0,8.0,0.01,196.0,3025.0,36.0,90000.0,0,0,0,0,1
12711,342.0,10.0,20.0,15.0,15.0,10.0,0.0,100.0,400.0,225.0,225.0,100.0,0,0,0,0,1
12730,1344.8,1.0,17.0,25.0,10.0,0.7,0.0,1.0,289.0,625.0,100.0,0.4899999999999999,0,0,0,0,1
12805,930.0,1.0,23.0,33.0,6.0,1.0,1.0,1.0,529.0,1089.0,36.0,1.0,0,0,0,0,1
12995,1745.0,5.0,18.0,45.0,8.0,45.0,2.0,25.0,324.0,2025.0,64.0,2025.0,0,0,0,0,1
13015,6000.0,5.0,31.0,30.0,15.0,93.0,0.0,25.0,961.0,900.0,225.0,8649.0,0,0,0,0,1
13018,18204.0,3.0,26.0,53.0,10.0,0.01,0.0,9.0,676.0,2809.0,100.0,0.0001,0,0,0,0,1
13022,450.0,2.0,24.0,35.0,5.0,0.3,3.0,4.0,576.0,1225.0,25.0,0.09,0,0,0,0,1
13023,3413.0,1.0,15.0,60.0,0.0,0.2,0.0,1.0,225.0,3600.0,0.0,0.04,0,0,0,0,1
13070,14554.3,0.5,28.0,25.0,5.0,15.0,4.0,0.25,784.0,625.0,25.0,225.0,0,0,0,0,1
13075,470.0,1.5,29.0,26.0,33.0,7.0,91.0,2.25,841.0,676.0,1089.0,49.0,0,0,0,0,1
13077,584.0,2.0,14.0,71.0,20.0,0.01,73.0,4.0,196.0,5041.0,400.0,0.0001,0,0,0,0,1
13078,473.0,3.0,29.0,26.0,33.0,0.02,75.0,9.0,841.0,676.0,1089.0,0.0004,0,0,0,0,1
13079,869.0,3.0,29.0,26.0,33.0,0.1,20.0,9.0,841.0,676.0,1089.0,0.01,0,0,0,0,1
13081,627.0,1.0,29.0,26.0,33.0,0.1,8.0,1.0,841.0,676.0,1089.0,0.01,0,0,0,0,1
13093,2750.0,5.0,29.0,26.0,33.0,10.0,6.0,25.0,841.0,676.0,1089.0,100.0,0,0,0,0,1
13103,2851.4,10.0,27.0,30.0,25.0,1.0,118.0,100.0,729.0,900.0,625.0,1.0,0,0,0,0,1
13126,3274.0,1.0,0.1,59.0,6.0,8.0,66.0,1.0,0.01,3481.0,36.0,64.0,0,0,0,0,1
13167,206.5,5.0,32.0,52.0,27.0,10.0,1.0,25.0,1024.0,2704.0,729.0,100.0,0,0,0,0,1
13169,1600.0,30.0,32.0,30.0,45.0,3.5,0.0,900.0,1024.0,900.0,2025.0,12.25,0,0,0,0,1
13171,6124.0,5.0,22.0,56.0,17.0,6.5,38.0,25.0,484.0,3136.0,289.0,42.25,0,0,0,0,1
13176,948.5,1.0,20.0,68.0,10.0,1.5,19.0,1.0,400.0,4624.0,100.0,2.25,0,0,0,0,1
13189,10978.23,0.5,20.0,35.0,38.0,50.0,10.0,0.25,400.0,1225.0,1444.0,2500.0,0,0,0,0,1
13193,5900.0,10.0,26.0,24.0,15.0,10.0,1.0,100.0,676.0,576.0,225.0,100.0,0,0,0,0,1
13198,4960.59,30.0,20.0,15.0,20.0,1400.0,0.0,900.0,400.0,225.0,400.0,1960000.0,0,0,0,0,1
13199,7400.0,5.0,22.0,24.0,25.0,75.0,1.0,25.0,484.0,576.0,625.0,5625.0,0,0,0,0,1
13285,2531.0,5.0,24.0,24.0,15.0,20.0,0.0,25.0,576.0,576.0,225.0,400.0,0,0,0,0,1
13306,1292.9,7.0,31.0,24.0,10.0,2.0,1.0,49.0,961.0,576.0,100.0,4.0,0,0,0,0,1
13325,1816.0,10.0,23.0,30.0,15.0,1.0,0.0,100.0,529.0,900.0,225.0,1.0,0,0,0,0,1
13389,417.7,3.0,30.0,27.0,10.0,4.0,8.0,9.0,900.0,729.0,100.0,16.0,0,0,0,0,1
13390,528.0,4.0,24.0,35.0,10.0,10.0,4.0,16.0,576.0,1225.0,100.0,100.0,0,0,0,0,1
13393,6300.0,30.0,24.0,20.0,14.0,30.0,0.0,900.0,576.0,400.0,196.0,900.0,0,0,0,0,1
13715,1865.0,2.0,16.0,65.0,15.0,120.0,2.0,4.0,256.0,4225.0,225.0,14400.0,0,0,0,0,1
2,499.5,2.0,30.0,32.0,19.0,0.5,5.0,4.0,900.0,1024.0,361.0,0.25,0,0,0,0,1
69,479.3,6.0,18.0,22.0,10.0,10.0,4.0,36.0,324.0,484.0,100.0,100.0,0,0,0,0,1
269,1536.1,1.0,30.0,25.0,5.0,0.2,0.0,1.0,900.0,625.0,25.0,0.04,0,0,0,0,1
363,2728.0,5.0,27.0,30.0,15.0,15.0,1.0,25.0,729.0,900.0,225.0,225.0,0,0,0,0,1
427,665.3,3.0,20.5,51.0,20.0,50.0,1.0,9.0,420.25,2601.0,400.0,2500.0,0,0,0,0,1
429,471.7,5.0,21.6,58.0,14.0,100.0,26.0,25.0,466.56000000000006,3364.0,196.0,10000.0,0,0,0,0,1
444,4138.7,3.0,24.0,47.0,6.0,2.0,1.0,9.0,576.0,2209.0,36.0,4.0,0,0,0,0,1
447,5960.0,5.0,23.2,39.0,25.0,30.0,14.0,25.0,538.24,1521.0,625.0,900.0,0,0,0,0,1
458,3948.0,6.0,25.0,33.0,5.0,100.0,0.0,36.0,625.0,1089.0,25.0,10000.0,0,0,0,0,1
477,1274.9,5.0,25.0,33.0,5.0,175.0,0.0,25.0,625.0,1089.0,25.0,30625.0,0,0,0,0,1
479,328.0,15.0,29.4,42.0,17.0,400.0,2.0,225.0,864.3599999999999,1764.0,289.0,160000.0,0,0,0,0,1
910,254.2,1.0,24.0,37.0,13.0,262.2,0.0,1.0,576.0,1369.0,169.0,68748.84,0,0,0,0,1
1042,2420.0,2.0,25.0,25.0,10.0,2.0,12.0,4.0,625.0,625.0,100.0,4.0,0,0,0,0,1
1120,225.5,1.0,4.0,40.0,20.0,213.0,16.0,1.0,16.0,1600.0,400.0,45369.0,0,0,0,0,1
1177,234.2,2.0,8.0,24.0,20.0,300.0,3.0,4.0,64.0,576.0,400.0,90000.0,0,0,0,0,1
1224,55179.0,5.0,10.2,48.0,10.0,750.0,36.0,25.0,104.04,2304.0,100.0,562500.0,0,0,0,0,1
1272,222837.2,5.0,19.0,20.0,35.0,2.0,13.0,25.0,361.0,400.0,1225.0,4.0,0,0,0,0,1
1273,1456.4,2.0,19.0,25.0,11.0,2.0,11.0,4.0,361.0,625.0,121.0,4.0,0,0,0,0,1
1319,58578.9,50.0,26.0,21.0,10.0,11.0,4.0,2500.0,676.0,441.0,100.0,121.0,0,0,0,0,1
1328,64659.1,10.0,31.0,28.0,12.0,30.0,0.0,100.0,961.0,784.0,144.0,900.0,0,0,0,0,1
1335,1001.3,1.0,21.0,35.0,10.0,20.0,0.0,1.0,441.0,1225.0,100.0,400.0,0,0,0,0,1
1363,215.7,0.5,19.1,27.0,8.0,0.1,0.0,0.25,364.81000000000006,729.0,64.0,0.01,0,0,0,0,1
1404,1547.4,5.0,27.0,35.0,20.0,30.0,0.0,25.0,729.0,1225.0,400.0,900.0,0,0,0,0,1
1527,27729.3,5.0,26.0,30.0,15.0,5729.0,7.0,25.0,676.0,900.0,225.0,32821441.0,0,0,0,0,1
1528,1598.3,3.0,26.0,30.0,15.0,1599.0,0.0,9.0,676.0,900.0,225.0,2556801.0,0,0,0,0,1
1531,1038.5,12.0,26.0,30.0,20.0,1038.5,29.0,144.0,676.0,900.0,400.0,1078482.25,0,0,0,0,1
1533,6495.6,20.0,26.0,30.0,20.0,5300.0,0.0,400.0,676.0,900.0,400.0,28090000.0,0,0,0,0,1
1544,436.9,6.0,22.0,25.0,20.0,9.9,10.0,36.0,484.0,625.0,400.0,98.01,0,0,0,0,1
1558,9143.8,7.0,23.0,59.0,6.0,4.0,28.0,49.0,529.0,3481.0,36.0,16.0,0,0,0,0,1
1559,728.8,1.0,23.0,59.0,6.0,20.0,0.0,1.0,529.0,3481.0,36.0,400.0,0,0,0,0,1
1571,214.3,10.0,20.0,20.0,15.0,12.0,3.0,100.0,400.0,400.0,225.0,144.0,0,0,0,0,1
1602,224.9,2.0,26.0,34.0,10.0,170.0,25.0,4.0,676.0,1156.0,100.0,28900.0,0,0,0,0,1
1747,236.3,5.0,30.1,42.0,16.0,8.0,14.0,25.0,906.01,1764.0,256.0,64.0,0,0,0,0,1
1794,409.9,1.0,20.0,20.0,25.0,1.0,6.0,1.0,400.0,400.0,625.0,1.0,0,0,0,0,1
1844,4638.4,15.0,25.0,20.0,15.0,10.0,0.0,225.0,625.0,400.0,225.0,100.0,0,0,0,0,1
1866,7283.0,5.0,21.0,38.0,10.0,3.0,1.0,25.0,441.0,1444.0,100.0,9.0,0,0,0,0,1
1890,1456.2,10.0,26.0,22.0,10.0,50.0,2.0,100.0,676.0,484.0,100.0,2500.0,0,0,0,0,1
1891,1168.19,5.0,26.0,25.0,10.0,10.0,0.0,25.0,676.0,625.0,100.0,100.0,0,0,0,0,1
1900,225.0,20.0,28.0,37.0,8.0,225.0,5.0,400.0,784.0,1369.0,64.0,50625.0,0,0,0,0,1
1908,4114.7,15.0,25.0,22.0,17.0,12.0,0.0,225.0,625.0,484.0,289.0,144.0,0,0,0,0,1
1917,3992.0,2.0,23.0,30.0,35.0,0.6,1.0,4.0,529.0,900.0,1225.0,0.36,0,0,0,0,1
1937,2012.6,10.0,17.0,57.0,25.0,20.0,2.0,100.0,289.0,3249.0,625.0,400.0,0,0,0,0,1
2014,795.6,5.0,20.0,24.0,20.0,1.0,8.0,25.0,400.0,576.0,400.0,1.0,0,0,0,0,1
2110,4374.9,1.0,28.0,30.0,10.0,32.0,1.0,1.0,784.0,900.0,100.0,1024.0,0,0,0,0,1
2194,5026.8,3.0,23.0,66.0,2.0,7.0,15.0,9.0,529.0,4356.0,4.0,49.0,0,0,0,0,1
2229,331.4,1.0,21.0,33.0,4.0,391.0,4.0,1.0,441.0,1089.0,16.0,152881.0,0,0,0,0,1
2242,2083.4,2.0,20.0,55.0,18.0,20.0,2.0,4.0,400.0,3025.0,324.0,400.0,0,0,0,0,1
2283,1084.4,5.0,27.0,19.0,11.0,35.0,1.0,25.0,729.0,361.0,121.0,1225.0,0,0,0,0,1
2288,3159.4,5.0,30.0,29.0,3.0,10.0,44.0,25.0,900.0,841.0,9.0,100.0,0,0,0,0,1
2303,1670.9,5.0,25.0,20.0,2.0,20.0,0.0,25.0,625.0,400.0,4.0,400.0,0,0,0,0,1
2409,6728.0,5.0,23.0,22.0,5.0,6728.0,0.0,25.0,529.0,484.0,25.0,45265984.0,0,0,0,0,1
2415,608.13,8.0,19.9,40.0,50.0,10.0,36.0,64.0,396.00999999999993,1600.0,2500.0,100.0,0,0,0,0,1
2531,301.2,1.0,9.0,39.0,10.0,40.0,35.0,1.0,81.0,1521.0,100.0,1600.0,0,0,0,0,1
2659,210.0,10.0,32.0,30.0,10.0,2305.0,55.0,100.0,1024.0,900.0,100.0,5313025.0,0,0,0,0,1
2669,387.7,20.0,26.0,20.0,15.0,387.7,0.0,400.0,676.0,400.0,225.0,150311.28999999998,0,0,0,0,1
2781,320.0,15.0,27.0,24.0,10.0,25.0,1.0,225.0,729.0,576.0,100.0,625.0,0,0,0,0,1
2913,201.5,9.0,25.0,35.0,18.0,20.0,7.0,81.0,625.0,1225.0,324.0,400.0,0,0,0,0,1
2938,350.0,3.0,27.0,30.0,15.0,5.0,0.0,9.0,729.0,900.0,225.0,25.0,0,0,0,0,1
2978,487.2,3.0,20.5,50.0,11.0,1.0,9.0,9.0,420.25,2500.0,121.0,1.0,0,0,0,0,1
3003,4994.0,6.0,30.0,40.0,15.0,35.0,3.0,36.0,900.0,1600.0,225.0,1225.0,0,0,0,0,1
3053,719.0,15.0,21.0,52.0,19.0,6.0,0.0,225.0,441.0,2704.0,361.0,36.0,0,0,0,0,1
3081,354.9,3.0,30.0,28.0,25.0,2.0,9.0,9.0,900.0,784.0,625.0,4.0,0,0,0,0,1
3083,255.0,13.0,32.0,26.0,13.0,15.0,9.0,169.0,1024.0,676.0,169.0,225.0,0,0,0,0,1
3095,1852.0,1.0,18.0,45.0,10.0,569.0,58.0,1.0,324.0,2025.0,100.0,323761.0,0,0,0,0,1
3156,842.0,50.0,23.0,25.0,20.0,1000.0,1.0,2500.0,529.0,625.0,400.0,1000000.0,0,0,0,0,1
3157,628.0,20.0,15.0,32.0,15.0,500.0,4.0,400.0,225.0,1024.0,225.0,250000.0,0,0,0,0,1
3160,13539.0,1.0,18.0,44.0,8.0,7.8,0.0,1.0,324.0,1936.0,64.0,60.84,0,0,0,0,1
3194,1516.2,3.0,20.0,45.0,15.0,5.0,66.0,9.0,400.0,2025.0,225.0,25.0,0,0,0,0,1
3196,448.0,2.0,18.0,63.0,15.0,50.0,8.0,4.0,324.0,3969.0,225.0,2500.0,0,0,0,0,1
3217,1535.0,20.0,12.0,35.0,20.0,5.0,6.0,400.0,144.0,1225.0,400.0,25.0,0,0,0,0,1
3375,1939.9,5.0,21.0,25.0,25.0,50.0,4.0,25.0,441.0,625.0,625.0,2500.0,0,0,0,0,1
3379,485123.6,10.0,28.0,23.0,13.0,2.0,0.0,100.0,784.0,529.0,169.0,4.0,0,0,0,0,1
3417,11604.0,1.0,20.9,56.0,11.0,1.0,0.0,1.0,436.80999999999995,3136.0,121.0,1.0,0,0,0,0,1
3419,310.0,1.0,30.0,19.0,39.0,310.0,2.0,1.0,900.0,361.0,1521.0,96100.0,0,0,0,0,1
3463,657.0,3.0,23.0,18.0,10.0,3.5,4.0,9.0,529.0,324.0,100.0,12.25,0,0,0,0,1
3782,2297.5,6.0,31.0,25.0,10.0,4.0,3.0,36.0,961.0,625.0,100.0,16.0,0,0,0,0,1
3791,204.3,3.0,32.0,55.0,2.0,3.0,6.0,9.0,1024.0,3025.0,4.0,9.0,0,0,0,0,1
3832,540.8,1.0,32.0,34.0,20.0,1.0,12.0,1.0,1024.0,1156.0,400.0,1.0,0,0,0,0,1
3834,451.7,2.0,25.0,40.0,10.0,60.0,2.0,4.0,625.0,1600.0,100.0,3600.0,0,0,0,0,1
3917,752.0,3.0,24.0,30.0,10.0,8.0,18.0,9.0,576.0,900.0,100.0,64.0,0,0,0,0,1
4073,31997.0,50.0,26.0,14.0,3.0,8.0,7.0,2500.0,676.0,196.0,9.0,64.0,0,0,0,0,1
4218,209.6,1.0,22.0,29.0,22.0,164.0,2.0,1.0,484.0,841.0,484.0,26896.0,0,0,0,0,1
4297,747.7,20.0,18.0,26.0,31.0,5.0,6.0,400.0,324.0,676.0,961.0,25.0,0,0,0,0,1
4354,255.3,1.0,25.0,15.0,15.0,1.5,1.0,1.0,625.0,225.0,225.0,2.25,0,0,0,0,1
4375,3521.3,5.0,24.0,42.0,5.0,6.0,2.0,25.0,576.0,1764.0,25.0,36.0,0,0,0,0,1
4382,208.7,5.0,27.0,15.0,15.0,1.5,3.0,25.0,729.0,225.0,225.0,2.25,0,0,0,0,1
4390,678.0,5.0,22.0,13.0,20.0,2.5,0.0,25.0,484.0,169.0,400.0,6.25,0,0,0,0,1
4410,841.4,10.0,24.0,38.0,15.0,180.0,7.0,100.0,576.0,1444.0,225.0,32400.0,0,0,0,0,1
4420,500.0,10.0,21.0,59.0,15.0,20.0,5.0,100.0,441.0,3481.0,225.0,400.0,0,0,0,0,1
4421,2130.8,10.0,21.0,59.0,15.0,30.0,2.0,100.0,441.0,3481.0,225.0,900.0,0,0,0,0,1
4433,3852.1,7.0,29.0,27.0,20.0,10.0,1.0,49.0,841.0,729.0,400.0,100.0,0,0,0,0,1
4437,1261.6,5.0,29.0,27.0,20.0,100.0,0.0,25.0,841.0,729.0,400.0,10000.0,0,0,0,0,1
4438,406.1,5.0,23.0,30.0,20.0,4.0,0.0,25.0,529.0,900.0,400.0,16.0,0,0,0,0,1
4473,12052.3,15.0,18.0,33.0,20.0,1800.0,4.0,225.0,324.0,1089.0,400.0,3240000.0,0,0,0,0,1
4539,8782.5,2.0,25.0,28.0,7.0,30.0,1.0,4.0,625.0,784.0,49.0,900.0,0,0,0,0,1
4542,6129.0,5.0,26.0,35.0,20.0,15.0,0.0,25.0,676.0,1225.0,400.0,225.0,0,0,0,0,1
4620,24458.0,2.0,22.0,44.0,15.0,5.0,7.0,4.0,484.0,1936.0,225.0,25.0,0,0,0,0,1
4638,1914.49,10.0,21.0,42.0,25.0,120.0,23.0,100.0,441.0,1764.0,625.0,14400.0,0,0,0,0,1
4646,11363.9,15.0,26.0,29.0,15.0,2.0,6.0,225.0,676.0,841.0,225.0,4.0,0,0,0,0,1
4670,1127.8,1.0,22.4,40.0,5.0,1.0,6.0,1.0,501.75999999999993,1600.0,25.0,1.0,0,0,0,0,1
4671,11032.9,5.0,25.0,55.0,3.0,10.0,11.0,25.0,625.0,3025.0,9.0,100.0,0,0,0,0,1
4677,68000.0,12.0,27.0,55.0,40.0,6.0,5.0,144.0,729.0,3025.0,1600.0,36.0,0,0,0,0,1
4692,4351.0,20.0,28.0,22.0,11.0,2.0,1.0,400.0,784.0,484.0,121.0,4.0,0,0,0,0,1
4709,8948.7,0.5,19.0,40.0,10.0,2.0,110.0,0.25,361.0,1600.0,100.0,4.0,0,0,0,0,1
4710,1113.9,2.0,19.0,40.0,10.0,0.5,0.0,4.0,361.0,1600.0,100.0,0.25,0,0,0,0,1
4757,12822.5,2.0,26.0,30.0,15.0,8.0,24.0,4.0,676.0,900.0,225.0,64.0,0,0,0,0,1
4771,457.6,0.5,26.0,30.0,16.0,50.0,5.0,0.25,676.0,900.0,256.0,2500.0,0,0,0,0,1
4772,7048.19,2.0,25.0,45.0,10.0,97.0,0.0,4.0,625.0,2025.0,100.0,9409.0,0,0,0,0,1
4785,28270.0,0.1,26.0,41.0,12.0,0.1,29.0,0.01,676.0,1681.0,144.0,0.01,0,0,0,0,1
4791,42737.35,3.0,30.0,30.0,10.0,60.0,10.0,9.0,900.0,900.0,100.0,3600.0,0,0,0,0,1
4804,626.38,2.0,26.0,70.0,5.0,3.5,132.0,4.0,676.0,4900.0,25.0,12.25,0,0,0,0,1
4806,278.1,1.0,31.0,62.0,15.0,1.8,123.0,1.0,961.0,3844.0,225.0,3.24,0,0,0,0,1
4813,19280.0,3.0,25.0,43.0,6.0,1.5,21.0,9.0,625.0,1849.0,36.0,2.25,0,0,0,0,1
4816,15375.6,1.0,29.0,38.0,7.0,0.5,3.0,1.0,841.0,1444.0,49.0,0.25,0,0,0,0,1
4821,661.5,2.0,25.0,43.0,6.0,677.18,1.0,4.0,625.0,1849.0,36.0,458572.75239999994,0,0,0,0,1
4825,3815.5,1.0,27.0,45.0,5.0,3815.0,10.0,1.0,729.0,2025.0,25.0,14554225.0,0,0,0,0,1
4830,594.0,1.0,26.0,31.0,15.0,0.2,68.0,1.0,676.0,961.0,225.0,0.04,0,0,0,0,1
4832,956.4,1.0,32.0,42.0,6.0,0.5,0.0,1.0,1024.0,1764.0,36.0,0.25,0,0,0,0,1
4838,625.28,25.0,29.8,31.0,6.0,149.37,14.0,625.0,888.0400000000001,961.0,36.0,22311.3969,0,0,0,0,1
4845,4964.2,2.0,22.0,52.0,5.0,0.2,0.0,4.0,484.0,2704.0,25.0,0.04,0,0,0,0,1
4850,277.96,2.0,30.0,24.0,15.0,2.0,0.0,4.0,900.0,576.0,225.0,4.0,0,0,0,0,1
4853,16028.9,20.0,22.0,37.0,37.0,962.0,7.0,400.0,484.0,1369.0,1369.0,925444.0,0,0,0,0,1
4855,330.0,5.0,27.5,41.0,9.0,15.0,0.0,25.0,756.25,1681.0,81.0,225.0,0,0,0,0,1
4870,14800.0,20.0,27.5,41.0,9.0,30.0,8.0,400.0,756.25,1681.0,81.0,900.0,0,0,0,0,1
